Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
gwu.edu,reject,"mailto:dmarc_reports@email.gwu.edu, mailto:dmarc_agg@vali.email",mailto:dmarc_reports@email.gwu.edu,10,51.77.245.91,True,False,"v=DMARC1;p=reject;sp=reject;rua=mailto:dmarc_reports@email.gwu.edu, mailto:dmarc_agg@vali.email;fo=0:1:s:d;ruf=mailto:dmarc_reports@email.gwu.edu",v=spf1 exists:%{i}._spf.mta.salesforce.com exists:%{i}._spf.sparkpostmail.com include:_netblocks.google.com include:_netblocks2.google.com include:_netblocks3.google.com include:salsalabs.org include:amazonses.com include:_spf.paubox.com include:_spf-amer.onbmc.com  ip4:104.130.198.37 ip4:104.130.219.135 ip4:104.130.219.250 ip4:104.130.70.233 ip4:104.197.65.145 ip4:108.168.203.23/32 ip4:117.20.43.11/32 ip4:128.164.11.148 ip4:128.164.45.0/26 ip4:13.37.84.251/32 ip4:13.58.175.231/32 ip4:13.58.219.195/32 ip4:135.84.80.0/24 ip4:135.84.81.0/24 ip4:135.84.82.0/24 ip4:135.84.83.0/24 ip4:136.143.160.0/24 ip4:136.143.184.0/24 ip4:136.143.188.0/24 ip4:139.60.0.0/24 ip4:139.60.1.0/24 ip4:139.60.152.0/22 ip4:139.60.2.0/24 ip4:139.60.3.0/24 ip4:147.160.167.0/26 ip4:15.200.201.185 ip4:15.200.21.50 ip4:15.200.44.248 ip4:158.228.129.79 ip4:159.135.235.14 ip4:160.1.62.192 ip4:161.253.145.110 ip4:161.253.145.144 ip4:161.253.150.3 ip4:161.253.166.0/26 ip4:162.247.216.0/22 ip4:165.173.128.0/24 ip4:168.245.3.219 ip4:173.203.56.127 ip4:173.203.79.77 ip4:173.203.81.82 ip4:173.203.82.6 ip4:176.31.145.254 ip4:18.136.72.214/32 ip4:18.188.134.198/32 ip4:18.219.6.37/32 ip4:18.223.90.162 ip4:18.223.90.163 ip4:198.187.196.100 ip4:198.187.196.130 ip4:198.241.207.0/24 ip4:199.231.134.73 ip4:199.244.78.223 ip4:199.244.78.224 ip4:199.30.234.192/27 ip4:199.30.234.56/29 ip4:199.30.234.64/26 ip4:199.30.235.11/32 ip4:199.67.64.0/24 ip4:204.28.10.0/23 ip4:206.107.42.249 ip4:206.107.42.254 ip4:207.195.176.0/20 ip4:208.117.49.214 ip4:216.147.212.20/30 ip4:216.235.195.0/24 ip4:216.235.195.128/27 ip4:216.235.195.160/27 ip4:216.24.225.0/24 ip4:216.24.226.0/24 ip4:216.248.199.106 ip4:23.21.109.197 ip4:23.21.109.212 ip4:23.21.255.193/32 ip4:23.253.203.171 ip4:23.253.213.135 ip4:3.218.253.173 ip4:3.219.183.2/32 ip4:3.75.117.13/32 ip4:3.87.181.51/32 ip4:3.97.26.246/32 ip4:34.195.3.229/32 ip4:34.198.122.65 ip4:34.237.205.19/32 ip4:34.58.215.46 ip4:35.169.190.25/32 ip4:35.169.198.45/32 ip4:35.177.188.31/32 ip4:37.59.202.74 ip4:44.219.181.110/32 ip4:50.16.210.116/32 ip4:50.97.164.168/32 ip4:52.0.20.102 ip4:52.0.90.143/32 ip4:52.2.238.96 ip4:52.20.146.34 ip4:52.203.217.140 ip4:52.222.36.182/32 ip4:52.222.62.51 ip4:52.222.73.120/32 ip4:52.222.73.83 ip4:52.222.75.85 ip4:52.222.89.228 ip4:52.23.73.104/32 ip4:52.43.50.148 ip4:52.6.97.95/32 ip4:52.61.91.9 ip4:52.64.190.42/32 ip4:52.86.188.131 ip4:54.173.229.38 ip4:54.174.116.32 ip4:54.186.193.102/32 ip4:54.236.109.30 ip4:54.236.128.150 ip4:54.87.108.204/32 ip4:64.244.120.32/27 ip4:64.244.122.192/27 ip4:64.69.212.0/24 ip4:64.74.237.230/31 ip4:67.207.158.141 ip4:67.207.158.35 ip4:67.23.31.6 ip4:69.174.82.0/23 ip4:72.10.180.28 ip4:72.10.180.29 ip4:72.50.228.0/24 ip4:74.123.153.0/25 ip4:74.123.154.128/25 ip4:74.200.12.248 ip4:74.200.12.249 ip4:74.200.12.250 ip4:74.203.184.208/30 ip4:74.203.184.32/27 ip4:74.203.185.12/32 ip4:94.23.120.168 ip4:98.241.207.0/24 ip4:98.97.248.0/21 ip6:2606:69c0:5120:1005::12/64 ip6:2606:69c0:9120:1006::7/64 ip4:128.164.45.133 ip4:128.164.45.137 ip4:128.164.45.134 ip4:34.75.49.213 ip4:35.229.62.77 ip4:34.75.16.178 ip4:35.184.208.151 ip4:69.196.241.0/24 ip4:37.216.222.128/28 ?all,neutral,None,
vistaprint.com,reject,"mailto:prodrua@vistaprint.com,mailto:dmarc@dbrjed6d.uriports.com",mailto:dmarc@dbrjed6d.uriports.com,9,51.77.245.91,True,False,"v=DMARC1; p=reject; fo=1 ; rua=mailto:prodrua@vistaprint.com,mailto:dmarc@dbrjed6d.uriports.com; ruf=mailto:dmarc@dbrjed6d.uriports.com",v=spf1 ip4:185.116.64.110 ip4:64.194.81.25 ip4:193.79.25.210 include:amazonses.com include:eu._netblocks.mimecast.com include:_spf.salesforce.com include:registrarmail.net include:servers.mcsv.net include:_spf.google.com ?all,neutral,None,
fujitsu.com,reject,mailto:fj-rmc-rua@dl.jp.fujitsu.com,mailto:fj-rmc-ruf@dl.jp.fujitsu.com,6,51.77.245.91,True,False,v=DMARC1; p=reject; sp=none; fo=1; rua=mailto:fj-rmc-rua@dl.jp.fujitsu.com; ruf=mailto:fj-rmc-ruf@dl.jp.fujitsu.com,v=spf1 ip4:207.54.90.47 ip4:207.54.90.48 ip4:207.54.90.49 ip4:68.232.139.117 ip4:68.232.139.130 ip4:68.232.139.139 ip4:139.138.61.252 ip4:139.138.61.253 ip4:139.138.36.223 ip4:139.138.36.225 ip4:207.54.90.137 ip4:139.138.37.100 include:spf.protection.outlook.com include:mktomail.com mx:fujitsu.com include:spf.messagelabs.com ?all,neutral,None,
verizon.net,reject,mailto:d@rua.agari.com,mailto:d@ruf.agari.com,9,51.77.245.91,True,False,v=DMARC1; p=reject;pct=100; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com;,v=spf1 include:_ipspf.yahoo.com include:verizon.com ip4:209.191.107.0/24 ip4:216.252.111.0/24 ip4:68.142.206.0/24 ip4:209.73.179.0/24 ip4:68.142.203.0/24 ip4:206.46.0.0/16 ip4:69.147.103.0/24 ip4:204.29.186.0/23 ?all,neutral,None,
lilly.com,reject,"mailto:administration_outlook@lilly.com,mailto:dmarc_rua@emaildefense.proofpoint.com",mailto:dmarc_ruf@emaildefense.proofpoint.com,9,51.77.245.91,True,False,"v=DMARC1;p=reject;pct=100;rua=mailto:administration_outlook@lilly.com,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com",v=spf1 include:spf1.lilly.com include:spf2.lilly.com include:amazonses.com include:cust-spf.exacttarget.com include:_spf.salesforce.com include:spf.protection.outlook.com include:spf1.workhuman.com exists:%{i}.spf.hc1959.iphmx.com ?all,neutral,None,
parismatch.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 ip4:41.250.253.113 ip4:91.223.84.0/24 ip4:85.116.32.0/19 ip4:178.248.184.0/24 ip4:81.92.112.0/20 ip4:212.121.162.0/24 ip4:51.91.64.57 ip4:51.178.133.37 ip4:194.51.172.0/24,neutral,None,
spbtv.com,reject,mailto:postmaster@spbtv.com,mailto:postmaster@spbtv.com,5,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:postmaster@spbtv.com; ruf=mailto:postmaster@spbtv.com; pct=50; fo=0:1:d:s;,v=spf1 +a +mx +ip4:87.245.207.197 +a:relay.spbtv.com +a:mail.spbtv.com include:spf.unisender.ru include:spf.mailganer.com include:spf.unisender.com ?all,neutral,None,
stitcher.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,2,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100; rua= mailto:dmarc_rua@emaildefense.proofpoint.com; ruf= mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;,v=spf1 ip4:205.220.176.4/32 ip4:205.220.164.4/32 include:spf.protection.outlook.com include:servers.mcsv.net,neutral,None,
storm.mg,reject,mailto:info@domain.com,None,8,51.77.245.91,True,True,v=DMARC1; p=reject; pct=100; ri=86400; rua=mailto:info@domain.com,v=spf1 include:_spf.google.com include:amazonses.com include:spf.neweredm.com a mx ptr ?all,neutral,None,
totalcasino.pl,reject,mailto:dmarcreport@totalcasino.pl,mailto:dmarcreport@totalcasino.pl,8,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100;  rua=mailto:dmarcreport@totalcasino.pl; ruf=mailto:dmarcreport@totalcasino.pl; fo=1;,v=spf1 mx ip4:91.234.207.32 ip4:82.116.150.32 include:spf.mandrillapp.com include:klubkeno.nazwa.pl include:totalizator-sportowy.pl ?all,neutral,None,
megagroup.ru,reject,mailto:dmarc@megagroup.ru,None,1,51.77.245.91,False,False,v=DMARC1; p=reject; aspf=s; rua=mailto:dmarc@megagroup.ru,v=spf1 redirect=_spf.megagroup.ru,neutral,None,
gorodkirov.ru,reject,mailto:postmaster@gorodkirov.ru,None,1,51.77.245.91,False,False,v=DMARC1;p=reject;pct=100;rua=mailto:postmaster@gorodkirov.ru,v=spf1 mx ip4:188.94.174.94,neutral,None,
gcs-web.com,reject,mailto:dmarc@m9wqt5yx.uriports.com,mailto:dmarc@m9wqt5yx.uriports.com,1,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc@m9wqt5yx.uriports.com; ruf=mailto:dmarc@m9wqt5yx.uriports.com; fo=1:d:s,v=spf1 mx ip4:217.73.15.137 ip4:217.73.15.138 ip4:217.73.15.139 ip4:217.73.15.140 ip4:206.200.253.0/24,neutral,None,
manutd.com,reject,mailto:dmarc@nt8rs15k.uriports.com,mailto:dmarc@nt8rs15k.uriports.com,10,51.77.245.91,True,False,v=DMARC1;p=reject;adkim=s;pct=100;rua=mailto:dmarc@nt8rs15k.uriports.com;ruf=mailto:dmarc@nt8rs15k.uriports.com;fo=1,v=spf1 include:spf.mandrillapp.com include:spf.mppglobal.com include:sendgrid.net include:mailgun.org include:_spf.qualtrics.com ?all,neutral,None,
totalbattle.com,reject,None,None,4,51.77.245.91,True,False,v=DMARC1; p=reject,v=spf1 include:servers.mcsv.net include:_spf.google.com  ip4:142.93.103.121 ip4:82.202.245.195 ip4:199.80.52.123 ip4:185.11.75.133 ip4:95.213.148.188 ip4:173.0.146.17 ?all,neutral,None,
mlcdn.com,reject,mailto:dmarc_agg@dmarc.250ok.net,mailto:dmarc_fr@dmarc.250ok.net,2,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc_agg@dmarc.250ok.net; ruf=mailto:dmarc_fr@dmarc.250ok.net; fo=1; pct=100; rf=afrf,v=spf1 a mx ?all,neutral,None,
demilked.com,reject,mailto:ipm5swv@ar.glockapps.com,mailto:ipm5swv@fr.glockapps.com,3,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:ipm5swv@ar.glockapps.com; ruf=mailto:ipm5swv@fr.glockapps.com; adkim=r; aspf=r; fo=1;,v=spf1 a mx include:_spf.mlsend.com ?all,neutral,None,
winehq.org,reject,mailto:postmaster@winehq.org,mailto:postmaster@winehq.org,4,51.77.245.91,True,False,v=DMARC1;p=reject;sp=reject;pct=100;rua=mailto:postmaster@winehq.org;ruf=mailto:postmaster@winehq.org;ri=86400;aspf=r;adkim=r;fo=1,v=spf1 mx a include:_spf.protonmail.ch ?all,neutral,None,
solana.com,reject,None,None,7,51.77.245.91,True,False,v=DMARC1; p=reject;,v=spf1 include:_spf.google.com include:servers.mcsv.net include:22245719.spf05.hubspotemail.net include:spf.mandrillapp.com include:mg-spf.greenhouse.io ?all,neutral,None,
fotolia.com,reject,mailto:adobe@rua.agari.com,mailto:adobe@ruf.agari.com,2,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; pct=100; rua=mailto:adobe@rua.agari.com; ruf=mailto:adobe@ruf.agari.com; fo=1,v=spf1 ip4:31.25.81.4/32 ip4:31.25.81.129/32 ip4:31.25.81.134/32 ip4:31.25.81.11/32 include:spf.protection.outlook.com include:mktomail.com ?all,neutral,None,
colgate.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,7,51.77.245.91,True,False,v=DMARC1; p=reject; fo=1; ri=86400; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 ip4:192.132.225.213 ip4:34.230.254.189 ip4:52.11.209.211 ip4:52.89.255.11 ip4:52.0.67.109 ip4:54.173.50.115 ip4:205.201.128.0/20 ip4:198.2.128.0/18 ip4:148.105.0.0/16 include:_spf.google.com include:shops.shopify.com include:ipreomail.com include:mail.zendesk.com include:spf-00331e02.pphosted.com,neutral,None,
