Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
outlook.com,none,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,5,51.77.245.91,True,False,v=DMARC1; p=none; sp=quarantine; pct=100; rua=mailto:rua@dmarc.microsoft; ruf=mailto:ruf@dmarc.microsoft; fo=1,v=spf1 ip4:157.55.9.128/25 include:spf-a.outlook.com include:spf-b.outlook.com include:spf2.outlook.com include:_spf-ssg-b.microsoft.com include:_spf-ssg-c.microsoft.com ~all,softfail,None,
yandex.ru,none,"mailto:dmarc_agg@auth.returnpath.net,mailto:dmarc-rua@yandex.ru",mailto:dmarc_afrf@auth.returnpath.net,1,51.77.245.91,False,False,"v=DMARC1; p=none; fo=1; rua=mailto:dmarc_agg@auth.returnpath.net,mailto:dmarc-rua@yandex.ru; ruf=mailto:dmarc_afrf@auth.returnpath.net",v=spf1 redirect=_spf.yandex.ru,softfail,None,
registrar-servers.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf-ep-nc.jellyfish.systems ~all,softfail,None,
w3.org,none,"mailto:ade5335604f1484dba5c0b11b27d7fce@dmarc-reports.cloudflare.net,mailto:dmarc-rua@w3.org",mailto:dmarc-ruf@w3.org,4,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:ade5335604f1484dba5c0b11b27d7fce@dmarc-reports.cloudflare.net,mailto:dmarc-rua@w3.org; ruf=mailto:dmarc-ruf@w3.org; fo=1;",v=spf1 mx ip4:34.238.48.92 ip4:34.199.101.240 ip6:2600:1f18:7d7a:2700::/56 include:_spf.google.com ~all,softfail,None,
creativecommons.org,,None,None,6,51.77.245.91,True,False,,v=spf1 include:_spf.google.com include:sendgrid.net  include:_spf.e-activist.com ~all,softfail,None,
gmail.com,none,mailto:mailauth-reports@google.com,None,1,51.77.245.91,False,False,v=DMARC1; p=none; sp=quarantine; rua=mailto:mailauth-reports@google.com,v=spf1 redirect=_spf.google.com,softfail,None,
ubuntu.com,none,mailto:dmarc-rua+ubuntu@admin.canonical.com,None,2,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:dmarc-rua+ubuntu@admin.canonical.com,v=spf1 include:_spf.canonical.com include:spf.forwardemail.net ~all,softfail,None,
wikimedia.org,none,mailto:dmarc-rua@wikimedia.org,mailto:dmarc-ruf@wikimedia.org,4,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc-rua@wikimedia.org; ruf=mailto:dmarc-ruf@wikimedia.org;,v=spf1 include:_cidrs.wikimedia.org include:_spf.google.com ip4:74.121.51.111 ~all,softfail,None,
php.net,none,mailto:dmarc@php.net,None,0,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:dmarc@php.net;,v=spf1 ip4:140.211.15.143 ip4:45.112.84.5 ip4:142.93.197.176 ip6:2604:a880:400:d0::1c74:1001 ip6:2a02:cb43:8000::1102 ip4:157.90.121.187 ip6:2a01:4f8:1c1e:416d::1 ~all,softfail,None,
weebly.com,none,None,None,8,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:_spf.google.com include:mail.zendesk.com include:_netblocks.sparkpostmail.com include:sendgrid.net ip4:74.115.48.0/22 ip6:2620:11c::/44 mx ~all,softfail,None,
gnu.org,none,mailto:dmarc-rua@fsf.org,None,0,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@fsf.org,v=spf1 ip4:209.51.188.0/24 ip4:74.94.156.208/28 ip6:2001:470:142::/48 ip6:2603:3005:71a:2e00::/64 ~all,softfail,None,
espn.com,none,"mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_agg@vali.email",mailto:dmarc_ruf@emaildefense.proofpoint.com,10,51.77.245.91,True,False,"v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_agg@vali.email; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com",v=spf1 include:servers.mcsv.net mx ip4:74.123.203.125 ip4:74.123.200.120 ip4:74.123.200.35 ip4:74.123.200.36 ip4:74.123.203.98 ip4:74.123.200.222 ip4:192.234.2.39 include:_spf.emailcampaigns.net include:userinclude.dme3ds1.com include:spf.disney.com ~all,softfail,None,
naver.com,none,mailto:dmarc_reports@worksmobile.com,None,0,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:dmarc_reports@worksmobile.com,v=spf1 ip4:111.91.135.0/27 ip4:125.209.208.0/20 ip4:125.209.224.0/19 ip4:210.89.163.112 ip4:210.89.173.104/29 ip4:114.111.35.0/24 ip4:61.247.196.0/24 ip4:61.247.197.0/24 ~all,softfail,None,
expireddomains.com,none,mailto:zsolt.bikadi@yahoo.com,None,4,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:zsolt.bikadi@yahoo.com,v=spf1 mx include:_spf.google.com ~all,softfail,None,
yandex.com,none,"mailto:dmarc_agg@auth.returnpath.net,mailto:dmarc-rua@yandex.ru",mailto:dmarc_afrf@auth.returnpath.net,1,51.77.245.91,False,False,"v=DMARC1; p=none; fo=1; rua=mailto:dmarc_agg@auth.returnpath.net,mailto:dmarc-rua@yandex.ru; ruf=mailto:dmarc_afrf@auth.returnpath.net",v=spf1 redirect=_spf.yandex.ru,softfail,None,
dnsmadeeasy.com,none,"mailto:dmarc@tiggee.com,mailto:dmarc_agg@vali.email,mailto:t9iwopr2@ag.us.dmarcian.com",mailto:dmarcruf@tiggee.com,5,51.77.245.91,True,False,"v=DMARC1; p=none; adkim=s; aspf=s; rua=mailto:dmarc@tiggee.com,mailto:dmarc_agg@vali.email,mailto:t9iwopr2@ag.us.dmarcian.com; ruf=mailto:dmarcruf@tiggee.com; fo=1;",v=spf1 ip4:208.94.144.0/22 ip4:208.94.150.0/24 ip4:208.80.120.0/24 include:_spf.google.com include:fdspfus.freshemail.io include:mail.zendesk.com ~all,softfail,None,
line.me,none,mailto:dl_dmarc@linecorp.com,None,7,51.77.245.91,True,False,v=DMARC1; p=none; fo=s; rua=mailto:dl_dmarc@linecorp.com; pct=100,v=spf1 include:naver.com include:spf.naver.jp ip4:203.104.136.0/24 ip4:147.92.128.0/17 include:_spfblock_ext.line.me include:bulk-spf.yahoo.co.jp ~all,softfail,None,
ietf.org,none,"mailto:dmarc_agg@vali.email,mailto:dmarc-report@ietf.org",None,4,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email,mailto:dmarc-report@ietf.org",v=spf1 ip4:166.84.6.31 ip4:166.84.7.238 ip6:2602:f977:800:f7f6::/64 include:_spf.google.com include:spf.hostedrt.com ~all,softfail,None,
att.net,,None,None,4,51.77.245.91,True,False,,v=spf1 include:_ipspf.yahoo.com ~all,softfail,None,
erome.com,none,None,None,2,51.77.245.91,True,False,v=DMARC1; p=none; sp=none;,v=spf1 include:zoho.eu ~all,softfail,None,
t-online.de,none,mailto:dmarc-rua@rx.t-online.de,None,0,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@rx.t-online.de,v=spf1 ip4:194.25.134.16/28 ip4:194.25.134.80/28 ~all,softfail,None,
dotomi.com,none,mailto:dmarc_agg@vali.email,None,2,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:dmarc_agg@vali.email,v=spf1 ip4:69.8.121.70 ip4:69.8.121.71 include:valueclick.com ~all,softfail,None,
newsweek.com,none,mailto:dmarc@newsweek.com,None,7,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@newsweek.com,v=spf1 include:spf.protection.outlook.com include:_spf.google.com ip4:159.183.164.87 include:mailer.chargify.com include:39642629.spf07.hubspotemail.net include:amazonses.com ~all,softfail,None,
tplinkcloud.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:amazonses.com ~all,softfail,None,
oup.com,none,mailto:211a5a2e44@rua.easydmarc.eu,mailto:211a5a2e44@ruf.easydmarc.eu,10,51.77.245.91,True,False,v=DMARC1;p=none;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1,v=spf1 include:spf.oup.com ~all,softfail,None,
ted.com,none,mailto:re+ld47nrddppg@dmarc.postmarkapp.com,None,9,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+ld47nrddppg@dmarc.postmarkapp.com; sp=none;,v=spf1 include:aspmx.sailthru.com include:spf.mandrillapp.com include:_spf.google.com include:_spf.intacct.com include:et._spf.pardot.com exists:%{i}._spf.mta.salesforce.com include:mail.zendesk.com ip4:108.60.129.112/28 ~all,softfail,None,
telekom.net,none,mailto:dmarc@telekom.com,mailto:dmarc@telekom.com,2,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:dmarc@telekom.com;ruf=mailto:dmarc@telekom.com;,v=spf1 include:_spf.telekom.com ~all,softfail,None,
cbsnews.com,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,2,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:spf-00262c01.pphosted.com include:spf.protection.outlook.com  ~all,softfail,None,
live.net,none,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,v=spf1 include:spf-a.hotmail.com include:spf-b.hotmail.com include:spf-c.hotmail.com include:spf-d.hotmail.com include:spf.protection.outlook.com ~all,softfail,None,
cambridge.org,none,"mailto:047acbdc29a7625@rep.dmarcanalyzer.com,mailto:dmarc-admin@cambridge.org","mailto:047acbdc29a7625@rep.dmarcanalyzer.com,mailto:dmarc-admin@cambridge.org",1,51.77.245.91,False,False,"v=DMARC1; p=none; rua=mailto:047acbdc29a7625@rep.dmarcanalyzer.com,mailto:dmarc-admin@cambridge.org; ruf=mailto:047acbdc29a7625@rep.dmarcanalyzer.com,mailto:dmarc-admin@cambridge.org; fo=1;",v=spf1 redirect=390fwuvj._spf._d.mim.ec,softfail,None,
onelink.me,,None,None,3,51.77.245.91,True,False,,v=spf1 include:_spf.google.com ~all,softfail,None,
33across.com,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 ip4:64.18.0.0/20 ip4:207.126.144.0/20 ip4:74.125.148.0/22 ip4:74.125.244.0/22 ip4:208.100.17.100/32 ip4:208.100.17.99/32 ip4:67.202.105.0/24 include:_spf.google.com include:441909.spf08.hubspotemail.net ~all,softfail,None,
ya.ru,none,mailto:dmarc-rua@yandex.ru,None,1,51.77.245.91,False,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc-rua@yandex.ru,v=spf1 redirect=_spf.yandex.ru,softfail,None,
contextweb.com,none,mailto:rqq1c6o9@ag.dmarcian.com,None,2,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:rqq1c6o9@ag.dmarcian.com; fo=0; adkim=r; aspf=r; pct=100; rf=afrf; ri=43200; sp=none,v=spf1 mx ip4:198.148.26.24/32 ip4:198.148.26.20/32 ip4:198.148.26.21/32 ip4:198.148.26.19/32 include:spf.protection.outlook.com ~all,softfail,None,
tds.net,none,mailto:telecom-postmaster@tdstelecom.com,mailto:telecom-postmaster@tdstelecom.com,6,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:telecom-postmaster@tdstelecom.com; ruf=mailto:telecom-postmaster@tdstelecom.com; sp=none; fo=1; ri=86400,v=spf1 ip4:216.170.158.128/25 ip4:216.170.157.128/25 ip4:216.170.231.0/24 ip4:204.246.1.0/24 ip4:152.144.128.0/24 ip4:63.240.89.0/24 ip4:69.128.76.0/22 ip4:69.128.72.30/31 ip4:69.128.79.137 ip4:69.128.79.171 ip4:69.128.233.224 ip4:69.128.233.131 ip4:69.128.235.161 ip4:69.128.235.139 include:aspmx.googlemail.com include:_spf.tds.syn-alias.com include:cust-spf.exacttarget.com ~all,softfail,None,
bandcamp.com,none,mailto:dmarcreports@bandcamp.com,None,8,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarcreports@bandcamp.com,v=spf1 include:sendgrid.net include:_spf.google.com include:servers.mcsv.net include:mail.zendesk.com include:smtp.app.echomark.com ~all,softfail,None,
nbcnews.com,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,2,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:amazonses.com ~all,softfail,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
clever.com,none,mailto:dmarc@clever.com,None,7,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@clever.com,v=spf1 include:spf.mandrillapp.com include:_spf.google.com include:amazonses.com include:stspg-customer.com include:et._spf.pardot.com ~all,softfail,None,
turn.com,,None,None,4,51.77.245.91,True,False,,v=spf1 ip4:8.22.37.128/29 ip4:8.22.36.129/29 ip4:69.194.241.12 ip4:50.116.193.12 ip4:46.228.172.220 ip4:50.116.239.8/29 ip4:69.194.242.240/29 ip4:50.116.210.64/28 ip4:46.228.175.8/29 include:mktomail.com include:_spf.google.com ~all,softfail,None,
investopedia.com,none,"mailto:6064cc50248e7@ag.dmarcly.com,mailto:meredith@rua.agari.com","mailto:6064cc50248e7@fo.dmarcly.com,mailto:meredith@ruf.agari.com",9,51.77.245.91,True,False,"v=DMARC1; p=none; sp=none; fo=1; ri=3600; rua=mailto:6064cc50248e7@ag.dmarcly.com,mailto:meredith@rua.agari.com; ruf=mailto:6064cc50248e7@fo.dmarcly.com,mailto:meredith@ruf.agari.com;",v=spf1 ip4:64.125.213.247 ip4:216.223.13.247 include:_spf.salesforce.com include:_spf.google.com include:mail.zendesk.com include:spf.mandrillapp.com include:shops.shopify.com include:amazonses.com ~all,softfail,None,
tremorhub.com,,None,None,2,51.77.245.91,True,False,,v=spf1 include:smtp.groovehq.com ~all,softfail,None,
lefigaro.fr,none,"mailto:dmarcreports@ops.lefigaro.fr,mailto:dmarc_reports@lefigaro.fr!10m","mailto:dmarcreports@ops.lefigaro.fr,mailto:dmarc_reports@lefigaro.fr!10m",10,51.77.245.91,True,False,"v=DMARC1; p=none; sp=none; rua=mailto:dmarcreports@ops.lefigaro.fr,mailto:dmarc_reports@lefigaro.fr!10m; ruf=mailto:dmarcreports@ops.lefigaro.fr,mailto:dmarc_reports@lefigaro.fr!10m; rf=afrf; pct=100; ri=86400; fo=1",v=spf1 ip4:213.41.17.153/32 include:_spf1.lefigaro.fr include:areyounet.com include:mail.zendesk.com include:spf.mandrillapp.com include:spf.protection.outlook.com include:mx.ovh.com include:_spf.qualtrics.com include:spf.sendinblue.com ~all,softfail,None,
unpkg.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:_spf.mx.cloudflare.net ~all,softfail,None,
aniview.com,none,mailto:dmarc@aniview.com,None,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@aniview.com; adkim=r; aspf=r,v=spf1 include:servers.mcsv.net include:_spf.google.com include:spf.mandrillapp.com ~all,softfail,None,
utorrent.com,,None,None,5,51.77.245.91,True,False,,v=spf1 a mx include:_spf.google.com ip4:208.72.193.0/24 ip4:216.45.48.250 ip4:204.152.200.170 ip4:204.152.200.186 ~all,softfail,None,
python.org,none,mailto:re+shb8ybr70a3@dmarc.postmarkapp.com,None,10,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+shb8ybr70a3@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 mx ip4:188.166.95.178/32 ip6:2a03:b0c0:2:d0::71:1 include:stspg-customer.com include:_spf.google.com include:mailgun.org ~all,softfail,None,
dreamhost.com,none,None,None,5,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:internaldns.dreamhost.com include:_spf.google.com include:spf.tipalti.com ~all,softfail,None,
news.com.au,none,"mailto:fcf164dee01b786@rep.dmarcanalyzer.com,mailto:dmarc_rua@emaildefense.proofpoint.com","mailto:fcf164dee01b786@for.dmarcanalyzer.com,mailto:dmarc_ruf@emaildefense.proofpoint.com",7,51.77.245.91,True,False,"v=DMARC1; p=none; sp=none; rua=mailto:fcf164dee01b786@rep.dmarcanalyzer.com,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:fcf164dee01b786@for.dmarcanalyzer.com,mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1",v=spf1 include:_netblocks.google.com include:_netblocks2.google.com include:_netblocks3.google.com include:amazonses.com include:spf-00596a01.pphosted.com include:43576715.spf06.hubspotemail.net ip4:54.153.181.121 ip4:54.66.128.228 ip4:54.153.165.87 ip4:54.153.206.226 ip4:54.66.242.85 ip4:54.79.96.63 ip4:3.24.200.4 ip4:13.55.111.68 ip4:54.153.177.198 ip4:54.253.169.173 ip4:5.61.117.96/28 ip4:149.96.5.3 ip4:148.139.125.23 ip4:148.139.124.21 ip4:149.96.6.2 ip4:199.91.136.28 ip4:149.96.5.6 ip4:148.139.125.24 ip4:149.96.6.6 ip4:148.139.125.21 ip4:149.96.5.209 ip4:148.139.124.24 ip4:199.91.140.28 ip4:148.139.125.22 ip4:149.96.6.3 ip4:149.96.6.209 ip4:149.96.5.2 ip4:148.139.124.23 ip4:149.96.6.7 ip4:148.139.124.22 ip4:149.96.5.7 ip4:199.91.140.28 ip4:37.98.232.2 ip4:148.139.1.2 ip4:148.139.1.31 ip4:149.96.13.2 ip4:199.91.139.23 ip4:199.91.141.22 ip4:37.98.232.26 ip4:37.98.235.2 ip4:37.98.232.12 ip4:199.91.137.2 ip4:199.91.137.26 ip4:148.139.0.2 ip4:199.91.136.26 ip4:148.139.2.2 ip4:199.91.140.26 ip4:199.91.141.24 ip4:148.139.3.2 ip4:199.91.139.145 ip4:37.98.234.2 ip4:199.91.136.28 ip4:199.91.139.22 ip4:199.91.141.23 ip4:199.91.141.145 ip4:149.96.14.2 ip4:199.91.139.24 ip4:148.139.0.31 ip4:149.96.133.2 ip4:148.139.104.16 ip4:199.91.136.28 ip4:148.139.105.16 ip4:149.96.195.2 ip4:149.96.220.2 ip4:199.91.140.28 ip4:149.96.2.26 ip4:103.23.67.26 ip4:103.23.66.26 ip4:149.96.194.2 ip4:149.96.132.2 ip4:149.96.221.2 ip4:103.23.65.2 ip4:149.96.1.26 ip4:148.139.105.17 ip4:148.139.104.17 ip4:103.23.64.2 ip4:35.80.141.6 ip4:208.185.229.45 ip4:44.229.121.55 ip4:148.59.100.16/28 ip4:3.105.238.148 ip4:3.106.50.25 include:cust-spf.exacttarget.com ~all,softfail,None,
genius.com,none,mailto:echt9bjx@ag.us.dmarcian.com,None,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:echt9bjx@ag.us.dmarcian.com,v=spf1 mx include:_spf.google.com include:mail.zendesk.com ~all,softfail,None,
mozilla.net,,None,None,3,51.77.245.91,True,False,,v=spf1 include:_spf.mozilla.com ~all,softfail,None,
linklist.bio,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:amazonses.com include:_spf.google.com ~all,softfail,None,
cursor.sh,none,mailto:dmarc_agg@vali.email,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;,v=spf1 include:_spf.google.com ~all,softfail,None,
threads.com,,None,None,1,51.77.245.91,False,False,,v=spf1 a ~all,softfail,None,
fbsbx.com,,None,None,1,51.77.245.91,False,False,,v=spf1 a ~all,softfail,None,
nhk.or.jp,none,mailto:dmarc-rua@report.securemx.jp,None,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@report.securemx.jp,v=spf1 +ip4:133.127.68.0/24 +ip4:133.127.64.128/25 +ip4:133.127.69.160/27 +ip4:133.127.66.64/26 +ip4:210.196.154.64/29 include:spf.securemx.jp include:spf-dr.securemx.jp include:relay.nhk.or.jp include:amazonses.com ~all,softfail,None,
daum.net,none,mailto:dmarc_reports@kakaocorp.com,None,2,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc_reports@kakaocorp.com,v=spf1 include:_spf.daum.net include:_external_smtp.daum.net ~all,softfail,None,
presage.io,none,"mailto:dmarc_report@ogury.co,mailto:dmarc+presage.io@inbound.axl.net",mailto:dmarc_report_ruf@ogury.co,4,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:dmarc_report@ogury.co,mailto:dmarc+presage.io@inbound.axl.net; ruf=mailto:dmarc_report_ruf@ogury.co;",v=spf1 include:_spf.google.com include:spf.mandrillapp.com ~all,softfail,None,
realtor.com,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,1,51.77.245.91,True,False,v=DMARC1; p=none; sp=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,softfail,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
nintendo.net,none,mailto:dmarc_rua@emaildefense.proofpoint.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; fo=1,v=spf1 mx ip4:205.166.76.16  ip4:198.62.122.35 ip4:192.195.204.63 ip4:202.32.117.170 ip4:202.32.117.171 ip4:111.168.21.4 ip4:35.160.19.76 ip4:18.236.27.200 ip4:52.39.21.252 include:cust-spf.exacttarget.com include:crmstyle.com ~all,softfail,None,
statcounter.com,none,mailto:postmaster@statcounter.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:postmaster@statcounter.com,v=spf1 a mx ip4:45.33.40.107 ip4:67.215.253.128/25 ip4:23.29.125.232/29 ip4:67.19.248.186 ip4:67.19.76.74 ip4:91.208.16.0/24 ip4:91.208.19.0/24 include:emailsrvr.com ~all,softfail,None,
columbia.edu,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,1,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,softfail,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
postrelease.com,none,mailto:rua+postrelease.com@dmarc.barracudanetworks.com,mailto:ruf+postrelease.com@dmarc.barracudanetworks.com,2,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:rua+postrelease.com@dmarc.barracudanetworks.com; ruf=mailto:ruf+postrelease.com@dmarc.barracudanetworks.com,v=spf1 ip4:24.182.6.2  include:spf.protection.outlook.com include:amazonses.com  ~all,softfail,None,
cbc.ca,none,mailto:5b3dba4b7b7f496@rep.dmarcanalyzer.com,mailto:5b3dba4b7b7f496@for.dmarcanalyzer.com,6,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:5b3dba4b7b7f496@rep.dmarcanalyzer.com; ruf=mailto:5b3dba4b7b7f496@for.dmarcanalyzer.com; fo=1;,v=spf1 ip4:159.33.10.32 ip4:159.33.75.110 ip4:159.33.1.120 ip4:159.33.10.40 ip4:159.33.32.24 ip4:159.33.64.218 ip4:67.212.73.66 ip4:67.212.73.67 ip4:67.212.73.68 ip4:167.89.7.88 include:_spf.google.com include:eu._netblocks.mimecast.com include:mail.zendesk.com include:amazonses.com ~all,softfail,None,
umich.edu,none,mailto:dmarc.reports@umich.edu,None,1,51.77.245.91,False,False,v=DMARC1;p=none;pct=100;rua=mailto:dmarc.reports@umich.edu,v=spf1 redirect=_spf.mail.umich.edu,softfail,None,
alphonso.tv,none,mailto:6386ec24cedfa@ag.dmarcly.com,None,4,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:6386ec24cedfa@ag.dmarcly.com;pct=100;adkim=r;aspf=r,v=spf1 ip4:209.126.124.116 include:mktomail.com include:_spf.google.com ~all,softfail,None,
smilewanted.com,none,mailto:contact@smilewanted.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:contact@smilewanted.com,v=spf1 include:_spf.google.com ~all,softfail,None,
n-tv.de,none,mailto:dmarc@rtl.de,mailto:dmarc@rtl.de,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@rtl.de; ruf=mailto:dmarc@rtl.de; adkim=r; aspf=r,v=spf1 a mx include:amazonses.com ~all,softfail,None,
