Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
bluehost.com,none,mailto:re+r0nph73obnf@dmarc.postmarkapp.com,None,11,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+r0nph73obnf@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 ip4:209.17.115.0/24 ip4:64.69.218.0/24 include:spf2.bluehost.com include:_spf.qualtrics.com include:_spf.salesforce.com include:sparkpostmail.com include:spf.mailjet.com include:spf.protection.outlook.com include:_spf.myorderbox.com include:eig.spf.a.cloudfilter.net include:spf.websitewelcome.com -all,permerror,None,
liftoff.io,none,mailto:dmarc@liftoff.io,mailto:dmarc@liftoff.io,11,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@liftoff.io; ruf=mailto:dmarc@liftoff.io; fo=1,v=spf1 include:_spf.google.com include:mail.zendesk.com include:em9009.seismic.com include:_spf.salesforce.com include:mg-spf.greenhouse.io include:_spf.wpcloud.com include:amazonses.com include:434414.spf08.hubspotemail.net ~all,permerror,None,
allaboutcookies.org,none,None,None,13,51.77.245.91,True,False,v=DMARC1; p=none,v=spf1 a mx include:spf.securedserverspace.com include:_spf.google.com include:_spf.emailcampaigns.net -all,permerror,None,
nexusmods.com,none,"mailto:tobias.glazebrook@nexusmods.com,mailto:rua@dmarc.brevo.com",None,13,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:tobias.glazebrook@nexusmods.com,mailto:rua@dmarc.brevo.com",v=spf1 a mx include:amazonses.com include:helpscoutemail.com include:_spf.google.com include:spf.braintreegateway.com include:mailgun.org ~all,permerror,None,
moneycontrol.com,none,mailto:sysops@nw18.com,None,17,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:sysops@nw18.com,v=spf1 exists:%{i}.spf.hc1534-53.ap.iphmx.com include:moneycontroltoday.com include:mail.zendesk.com ip4:202.87.32.0/24 mx ~all,permerror,None,
litnet.com,none,mailto:af060554ed0c4b91afa7e99ae1285ad2@dmarc-reports.cloudflare.net,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:af060554ed0c4b91afa7e99ae1285ad2@dmarc-reports.cloudflare.net;,v=spf1 a mx include:spf.mindbox.ru ?all,permerror,None,
asuracomic.net,none,mailto:073da431d3a34c18a7111e16cfd08687@dmarc-reports.cloudflare.net,None,2,51.77.245.91,True,False,v=DMARC1;  p=none; rua=mailto:073da431d3a34c18a7111e16cfd08687@dmarc-reports.cloudflare.net,v=spf1 ip4:74.50.67.141 include:_spf.elasticemail.com  nclude:asuracomic.net -all,permerror,None,
toyhou.se,none,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m,2,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@mailinblue.com!10m; ruf=mailto:dmarc@mailinblue.com!10m; rf=afrf; pct=100; ri=86400,v=spf1 include:_mailcust.gandi.net ?all,permerror,None,
fc2.com,none,mailto:dmarcreport@maildmarc.fc2.com,None,12,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarcreport@maildmarc.fc2.com,v=spf1 include:barracuda.fc2.com include:spf-old-mail1.fc2.com include:spf-old-mail2.fc2.com include:spf-cnat2.fc2.com include:spf-new-mail1.fc2.com ip4:208.71.104.0/24 ip4:50.112.161.174 ~all,permerror,None,
bakusai.com,,None,None,7,51.77.245.91,True,False,,v=spf1 a:bakusai.com a:mx1.bakusai.com a:mx3.bakusai.com a:maintenance.bakusai.com a:smtp.bakusai.com include:spf-bma.mpme.jpinclude:nocla.net include:delsp.com ip4:150.230.102.213 ~allgoogle-site-verification=XW2HCEILwnyy7LH6O-tpPqr8xMRmNslAWLa2oI7-0XYgoogle-site-verification= rXOxyZounnZasA8Z7oaD3c14JdjS9aKSWvsR1EbUSIQgoogle-site-verification=ic0YzvEGTYMyba-LpHTgEBP9nG4Fzt_NHr-jKnFNrc4,permerror,spf-bma.mpme.jpinclude:nocla.net,
admanmedia.com,,None,None,10,51.77.245.91,True,False,,v=spf1 mx include:sendgrid.net include:_spf.elasticemail.com include:_spf.google.com include:me-ss2-sjqx4q.mailengine1.com include:mail.zendesk.com ~all,permerror,me-ss2-sjqx4q.mailengine1.com,
tktube.com,none,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m,2,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@mailinblue.com!10m; ruf=mailto:dmarc@mailinblue.com!10m; rf=afrf; pct=100; ri=86400,v=spf1 include:spf.sendinblue.com mx ~all,permerror,None,
elephantbet.co.mz,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_mailcust.gandi.net ?all,permerror,None,
amap.com,,None,None,11,51.77.245.91,True,False,,v=spf1 include:spf1.service.alibaba.com include:spf2.service.alibaba.com include:spf1.ocm.aliyun.com include:spf2.ocm.aliyun.com include:spf3.ocm.aliyun.com -all,permerror,None,
brusnika.tech,none,None,None,1,51.77.245.91,False,False,v=DMARC1; p=none,v=spf1 redirect=_spf.yandex.net,permerror,None,
about.com,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4 64.125.213.247 ip4 216.223.13.247 ip4 34.194.76.185 ip4 35.164.185.216 ip4 34.194.69.219  include _spf.salesforce.com include _spf.google.com include spf.protection.outlook.com include amazonses.com ~all,permerror,None,
vivox.com,,None,None,19,51.77.245.91,True,False,,v=spf1 mx a:mailrelay-viv0use2-1202.vivox.com a:vir2oa.vivox.com a:mx5oa.vivox.com a:mx5ob.vivox.com a:mail.zendesk.com include:_spf.google.com ip4:54.14.37.159 include:mail.zendesk.com include:sendgrid.net include:mercerrd.com ~all,permerror,None,
senderscore.com,,None,None,1,51.77.245.91,False,False,,v=spf1 exists:IP%{i}.%H{h}.D%{d}.3.1.rspf.net -all,permerror,None,
mojohost.com,none,mailto:devops@mojohost.com,None,12,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:devops@mojohost.com,v=spf1 mx ip4:64.59.94.32/28 ip4:64.59.69.64/26 ip4:64.59.69.76/32 include:servers.mcsv.net include:sendgrid.net include:mailgun.org include:_spf.google.com ~all,permerror,None,
sharethis.com,none,mailto:easy180089@easydmarc.com,mailto:ruf@rep.easydmarc.com,11,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:easy180089@easydmarc.com;ruf=mailto:ruf@rep.easydmarc.com;fo=1,v=spf1 include:_spf.google.com include:spf.autopilothq.com include:em.autopilotmail.io include:sendgrid.net include:mail.zendesk.com include:_spf.salesforce.com ~all,permerror,None,
garena.com,none,"mailto:bounces@garena.com,mailto:dmarc@garena.com","mailto:bounces@garena.com,mailto:dmarc@garena.com",12,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:bounces@garena.com,mailto:dmarc@garena.com; ruf=mailto:bounces@garena.com,mailto:dmarc@garena.com; adkim=r; aspf=r; rf=afrf; fo=1; ri=900",v=spf1 include:email-messaging.com include:spf.mail.insea.io include:spf.mandrillapp.com include:_spf.google.com include:mailgun.org  ~all,permerror,spf.mail.insea.io,
iiko.it,,None,None,11,51.77.245.91,True,False,,v=spf1 a mx include:iiko.ru include:amazonses.com -all,permerror,None,
crunchyroll.com,none,mailto:ops+dmarc-rua@ellation.com,None,12,51.77.245.91,True,False,v=DMARC1; p=none; aspf=r; adkim=r; pct=100; rf=afrf; rua=mailto:ops+dmarc-rua@ellation.com,v=spf1 include:_spf.google.com include:mg-sfp.greenhouse.io include:stspg-customer.com include:amazonses.com include:spf.mandrillapp.com include:servers.mcsv.net include:shops.shopify.com include:sendgrid.net include:mail.zendesk.com ~all,permerror,mg-sfp.greenhouse.io,
nyu.edu,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,4,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ip4:176.31.145.254 include:_spf.elasticemail.com include:m.msgbman.com ~all,permerror,"%{ir}.%{v}.%{d}.spf.has.pphosted.com,m.msgbman.com",
itch.io,none,mailto:re+kr4ocwh1qwn@dmarc.postmarkapp.com,None,11,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+kr4ocwh1qwn@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 include:mailgun.org include:zoho.com include:mail.zendesk.com include:spf.mtasv.net -all,permerror,None,
shorturl.at,,None,None,0,51.77.245.91,False,False,,v=spf1 +a +mx +ip4:64.20.54.34 ~all,permerror,None,
infocyte.com,,None,None,13,51.77.245.91,True,False,,v=spf1 include:aspmx.pardot.com include:mail.zendesk.com include:_spf.salesforce.com include:_spf.google.com include:mailgun.org ~all,permerror,None,
chartboost.com,none,mailto:it-alerts@chartboost.com,None,16,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:it-alerts@chartboost.com,v=spf1 ip4:136.147.176.196/32 include:_spf.google.com include:_spf.atlassian.net include:spf.mandrillapp.com include:stspg-customer.com include:spf.autopilothq.com include:sendgrid.net include:mailgun.org include:mg-spf.greenhouse.io ~all,permerror,None,
permutive.com,none,"mailto:56836b281eff40249bd5e1e7d86359a0@dmarc-reports.cloudflare.net,mailto:security-reports@permutive.com",mailto:security-reports@permutive.com,12,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:56836b281eff40249bd5e1e7d86359a0@dmarc-reports.cloudflare.net,mailto:security-reports@permutive.com; ruf=mailto:security-reports@permutive.com; fo=1",v=spf1 include:_spf.google.com include:mktomail.com include:mail.zendesk.com include:_spf.salesforce.com include:mailgun.org ~all,permerror,None,
opensource.org,none,None,None,3,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:bounces.opensource.org ~all,permerror,None,
mapquest.com,none,mailto:aol@rua.agari.com,mailto:aol@ruf.agari.com,3,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:aol@rua.agari.com; ruf=mailto:aol@ruf.agari.com,v=spf1 include:_spf.google.com ~all,permerror,None,
ultradns.net,,None,None,2,51.77.245.91,True,False,,v=spf1 exists:%{i}._i.%{d}._d.espf.agari.com include:%{d}.79.spf-protect.agari.com -all,permerror,%{d}.79.spf-protect.agari.com,
venturebeat.com,none,mailto:re+ziiucyqv52i@dmarc.postmarkapp.com,None,11,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+ziiucyqv52i@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 include:em.getrevue.co include:servers.mcsv.net include:_spf.google.com include:aspmx.pardot.com include:mktomail.com include:amazonses.com a:sendgrid.avolio.tech ~all,permerror,None,
paywb.com,,None,None,3,51.77.245.91,False,False,,v=spf1 ip4:185.62.200.131 ip4:91.230.107.177 ip4:91.230.107.0/24 ip4:91.230.107.178 a:exchangedtln.corp.wildberries.ru a:exchangeost.corp.wildberries.ru a:exchangeost01.corp.wildberries.ru ~all,permerror,None,
centos.org,,None,None,1,51.77.245.91,False,False,,v=spf1 mx ip4:8.43.84.214 ip4:8.43.84.213 ip6:2620:52:3::214ip4:8.43.84.199 ip4:8.43.84.213 ip6:2620:52:3::214 ip4:8.43.84.214 ip4:38.145.33.27 ip6:2620:52:6:2111::47 -all,permerror,None,
nurd.com,,None,None,2,51.77.245.91,True,False,,v=spf1 include:spf.protection.outlook.com include:opsmail.colo.comodo.com -all,permerror,opsmail.colo.comodo.com,
ycombinator.com,none,mailto:dmarc-reports@ycombinator.com,mailto:dmarc-reports+f@ycombinator.com,11,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; sp=none; ruf=mailto:dmarc-reports+f@ycombinator.com; rua=mailto:dmarc-reports@ycombinator.com; aspf=r;,v=spf1 include:_spf.google.com include:mailgun.org a:rsweb1-36.investorflow.com include:_spf.createsend.com include:servers.mcsv.net -all,permerror,None,
gumroad.com,none,mailto:re+qv9rjnupoda@dmarc.postmarkapp.com,None,11,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+qv9rjnupoda@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 a mx ip4:67.225.137.176 include:sendgrid.net include:support.zendesk.com include:spf.mail.intercom.io include:stspg-customer.com include:_spf.google.com ?all,permerror,None,
iop.org,none,mailto:re+q8jqmqlv7me@dmarc.postmarkapp.com,None,16,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+q8jqmqlv7me@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 include:msgfocus.com include:docebosaas.com include:_netblocks.mimecast.com include:spf.protection.outlook.com include:spf.eventsforce.net include:_spf.e-activist.com include:sendgrid.net include:spf2.iop.org ~all,permerror,None,
eonline.com,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 ip:12.46.7.226 -all,permerror,None,
piano.io,none,mailto:dmarc-reports-agg@piano.io,mailto:dmarc-reports-forensic@piano.io,11,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:dmarc-reports-agg@piano.io;ruf=mailto:dmarc-reports-forensic@piano.io;,v=spf1 ip4:151.236.35.177/24 ip4:92.48.103.58/24 ip4:142.250.150.0/24 ip4:205.201.128.0/20 ip4:198.2.128.0/18 ip4:148.105.8.0/21 ip4:103.151.192.0/23 ip4:185.12.80.0/22 ip4:188.172.128.0/20 ip4:192.161.144.0/20 ip4:216.198.0.0/18 ip4:198.245.81.0/24 ip4:136.147.176.0/24 ip4:13.111.0.0/16 ip4:136.147.182.0/24 ip4:136.147.135.0/24 ip4:199.122.123.0/24 include:_spf.intacct.com include:spf.mail.intercom.io include:spf.mandrillapp.com include:stspg-customer.com include:amazonses.com include:spf.protection.outlook.com include:mailgun.org -all,permerror,None,
toasttab.com,none,mailto:dmarc_agg@vali.email,None,11,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;,v=spf1 ip4:192.254.123.69 include:mailgun.org include:_spf.google.com include:mktomail.com include:_spf.salesforce.com ~all,permerror,None,
gboxlab.com,none,mailto:dmarc_report@service.aliyun.com,None,3,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:dmarc_report@service.aliyun.com,v=spf1 include:spf.mxhichina.com spf1.dm.aliyun.com -all,permerror,None,
lonelyplanet.com,none,None,None,8,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:spf.protection.outlook.com include:mail.zendesk.com ip4:12.234.33.89 include:amazonses.com include:_spf.acquia.com include:_spf.google.com include:spf.mandrillapp.com ~all,permerror,_spf.acquia.com,
bounceexchange.com,,None,None,14,51.77.245.91,True,False,,v=spf1 include:sendgrid.net include:_spf.google.com include:aspmx.pardot.com include:mktomail.com include:mailgun.org include:mail.zendesk.com ip4:192.254.123.4 ~all,permerror,None,
globalcdn.co,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=spf.gc.onl,permerror,None,
softether-network.net,none,None,None,1,51.77.245.91,False,False,v=DMARC1; p=none; adkim=r; aspf=r,v=spf1 redirect=tennoudai.net,permerror,None,
justia.com,none,"mailto:eaa70fed@dmarc.mailgun.org,mailto:582c4455@inbox.ondmarc.com,mailto:postmaster@justia.com","mailto:eaa70fed@dmarc.mailgun.org,mailto:582c4455@inbox.ondmarc.com",11,51.77.245.91,True,False,"v=DMARC1; p=none; pct=100; fo=1; ri=3600; sp=none; adkim=s; aspf=r; rua=mailto:eaa70fed@dmarc.mailgun.org,mailto:582c4455@inbox.ondmarc.com,mailto:postmaster@justia.com; ruf=mailto:eaa70fed@dmarc.mailgun.org,mailto:582c4455@inbox.ondmarc.com;",v=spf1 ip4:64.41.0.0/16 ip4:18.233.46.101 ip4:174.129.198.54 ip4:173.164.144.242 ip4:54.148.184.200 ip4:52.8.0.255 ip4:35.153.233.5 include:_spf.google.com include:spf.mandrillapp.com include:mailgun.org include:emsd1.com include:servers.mcsv.net -all,permerror,None,
resume.com,,None,None,15,51.77.245.91,True,False,,v=spf1 a mx include:sendgrid.net include:indeed.com ~all,permerror,None,
progressive.com,none,mailto:dmarc-reports@progressive.com,"mailto:dmarc-forensic-reports@progressive.com,mailto:progressive-dmarc@datafeeds.phishlabs.com",7,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:dmarc-reports@progressive.com; ruf=mailto:dmarc-forensic-reports@progressive.com,mailto:progressive-dmarc@datafeeds.phishlabs.com",v=spf1 mx ip4:170.218.236.0/26 ip4:170.218.248.0/26 ip4:207.201.208.250 ip4:170.30.248.28 ip4:66.193.237.2 ip4:198.21.5.138 exists:%{i}.spf.hc4529-39.iphmx.com exists:%{i}.spf.hc4602-31.iphmx.com include:_spf.act-on.net include:_spf.salesforce.com -all,permerror,None,
brandmetrics.com,none,mailto:d6f11e146dd34075aa68aedfa2d0804d@dmarc-reports.cloudflare.net,None,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:d6f11e146dd34075aa68aedfa2d0804d@dmarc-reports.cloudflare.net;,v=spf1 include:spf.protection.outlook.com -all,permerror,None,
ventraip.net.au,none,"mailto:mailauth-reports@nexigen.digital,mailto:xesufix8@ag.au.dmarcian.com","mailto:mailauth-reports@nexigen.digital,mailto:xesufix8@fr.au.dmarcian.com",0,51.77.245.91,False,False,"v=DMARC1; p=none; rua=mailto:mailauth-reports@nexigen.digital,mailto:xesufix8@ag.au.dmarcian.com; ruf=mailto:mailauth-reports@nexigen.digital,mailto:xesufix8@fr.au.dmarcian.com; fo=1;",v=spf1 +include:ip4-spf.ventraip.com.au +include:ip6-spf.ventraip.com.au +include:spf.synergywholesale.com +include:spf.email-hosting.net.au ~all,permerror,None,
tucows.com,none,mailto:dmarc-rua@abuse.tucows.com,mailto:dmarc-ruf@abuse.tucows.com,18,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@abuse.tucows.com; ruf=mailto:dmarc-ruf@abuse.tucows.com; fo=0; adkim=r; aspf=r; pct=100; rf=afrf; ri=86400; sp=none,v=spf1 ip4:216.40.44.0/24 ip4:216.40.34.9/32 ip4:216.40.42.17/32 ip4:64.99.140.0/24 ip4:34.195.55.186 ip6:2600:1f18:6057:5c01::16 include:_spf.zdsys.com include:mail.zendesk.com include:docebosaas.com include:servers.mcsv.net include:mg-spf.greenhouse.io include:20704235.spf08.hubspotemail.net include:email.freshservice.com ?all,permerror,None,
news18.com,,None,None,17,51.77.245.91,True,False,,v=spf1 ip4:172.16.254.1 include:moneycontroltoday.com include:_spf.google.com ~all,permerror,None,
caltech.edu,none,mailto:6e39dba0@mxtoolbox.dmarc-report.com,mailto:6e39dba0@forensics.dmarc-report.com,11,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:6e39dba0@mxtoolbox.dmarc-report.com; ruf=mailto:6e39dba0@forensics.dmarc-report.com;,v=spf1 ip4:131.215.0.0/16 ip4:134.4.0.0/16 ip4:192.100.16.0/24 ip4:198.129.208.0/23 ip4:208.69.128.0/22 ip4:199.188.184.0/22 ip4:198.202.125.128/25 include:spf.protection.outlook.com include:sendgrid.net include:mktomail.com include:spf.dynect.net include:cust-spf.cashnet.com include:amazonses.com include:_spf.createsend.com include:huronclick.com include:_spf01.mykronos.com include:_s0.caltech.edu ?all,permerror,None,
legacy.com,none,mailto:rua@dmarc.brevo.com,None,8,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com,v=spf1 ip4:50.201.167.2 ip4:50.201.167.3 ip4:34.198.38.176 ip4:34.198.39.92 ip4:74.209.218.229 mx a:mail.legacy.com. a:mail1.legacy.com. include:spf.protection.outlook.com include:_spf.salesforce.com include:48601000.spf10.hubspotemail.net include:amazonses.com -all,permerror,None,
xplosion.de,,None,None,5,51.77.245.91,True,False,,v=spf1 a mx a:amazonses.com ip4:87.253.164.80/29 ip4:212.12.35.160/28 include:spf.protection.outlook.com include:ns.bsn.com -all,permerror,ns.bsn.com,
ext.ru,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=_spf.ext.ru,permerror,None,
cafe24.com,,None,None,6,51.77.245.91,True,False,,v=spf1 ip4:218.145.65.160 ip4:116.126.142.96 ip4:116.126.143.111 include:spf-hosting.cafe24.com include:spf-etc.cafe24.com include:spf-r.cafe24corp.com ip4:183.111.125.190 include:mail.zendesk.com ~all,permerror,None,
schoology.com,none,None,None,12,51.77.245.91,True,False,v=DMARC1; p=none; aspf=r; adkim=r;,v=spf1 include:_netblocks.google.com include:_netblocks2.google.com include:_netblocks3.google.com include:mailgun.org include:sendgrid.net include:mail.zendesk.com include:mktomail.com ~all,permerror,None,
parade.com,none,mailto:dmarc_reports@thearenagroup.net,mailto:dmarc_reports@thearenagroup.net,8,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:dmarc_reports@thearenagroup.net; ruf=mailto:dmarc_reports@thearenagroup.net; ri=86400; fo=1,v=spf1 include:_spf.mlsend.com a ip4:208.95.133.8 include:_spf.google.com include:spf.mandrillapp.com include:servers.mcsv.net include:a:dispatch-us.ppe-hosted.com -all,permerror,a:dispatch-us.ppe-hosted.com,
wurl.com,none,mailto:660c79041fe94@ag.dmarcly.com,mailto:660c79041fe94@fo.dmarcly.com,11,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:660c79041fe94@ag.dmarcly.com; ruf=mailto:660c79041fe94@fo.dmarcly.com; sp=none; pct=50; fo=0;,v=spf1 include:_spf.google.com include:21396886.spf01.hubspotemail.net include:sent-via.netsuite.com include:mail.zendesk.com exists:%{i}._spf.mta.salesforce.com ip4:52.73.203.75 ip4:44.193.121.189 ~all,permerror,None,
jiveip.net,none,mailto:dmarc_agg@vali.email,mailto:dmarc_agg@vali.email,0,51.77.245.91,False,False,v=DMARC1; p=none; fo=1; ri=3600; rua=mailto:dmarc_agg@vali.email; ruf=mailto:dmarc_agg@vali.email,v=spf1 ip4:199.36.248.1/22 ip4:199.87.120.1/22 +include:rockbochs.com ~all,permerror,None,
a2hosting.com,none,None,None,12,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 ip4:216.119.143.0/26 ip4:104.160.77.126 ip4:68.66.209.0/26 ip4:68.66.238.15 ip4:68.66.239.248/29 ip4:68.66.195.96/29 include:sendgrid.net include:_spf.google.com include:relay.mailchannels.net include:_spf.getresponse.com include:_spf.atlassian.net include:_spf.postaffiliatepro.com ~all,permerror,None,
ezoic.net,,None,None,11,51.77.245.91,True,False,,v=spf1 a mx include:spfc40.carrierzone.com include:verticalresponse.com ~all,permerror,None,
17u.cn,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.mail.17u.cn ~all,permerror,spf.mail.17u.cn,
alamy.com,,None,None,12,51.77.245.91,True,True,,v=spf1 a mx ptr ip4:207.126.144.0/20 ip4:89.151.93.128/27 ip4:212.187.244.224/27 ip4:62.3.225.110/32 ip4:115.248.217.168/29 ip4:185.55.61.176/28 include:_netblocks.mimecast.com include:msgfocus.com -all,permerror,None,
udn.com,none,None,None,22,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:spf01.udn.com include:spf02.udn.com include:spf03.udn.com ?all,permerror,None,
