Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
ucweb.com,quarantine,mailto:dmarc_report@service.aliyun.com,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_report@service.aliyun.com,,none,None,
wixstatic.com,quarantine,"mailto:dmarc_agg@vali.email,mailto:postmaster@wix.com",None,0,51.77.245.91,False,False,"v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email,mailto:postmaster@wix.com",,none,None,
beta-bank.ru,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;fo=1:d:s,,none,None,
starmakerstudios.com,quarantine,mailto:dmarc@starmakerstudios.com,mailto:dmarc@starmakerstudios.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@starmakerstudios.com; ruf=mailto:dmarc@starmakerstudios.com; sp=none; aspf=s;,,none,None,
kingsgroupgames.com,quarantine,mailto:it@funplus.com,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:it@funplus.com,,none,None,
aws.com,quarantine,mailto:dmarc-rua-reports-aws@aws.com,mailto:dmarc-ruf-reports-aws@aws.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc-rua-reports-aws@aws.com; ruf=mailto:dmarc-ruf-reports-aws@aws.com;,,none,None,
worldcat.org,quarantine,"mailto:4bb67a13@mxtoolbox.dmarc-report.com,mailto:f578c61671d7302@rep.dmarcanalyzer.com","mailto:4bb67a13@forensics.dmarc-report.com,mailto:f578c61671d7302@for.dmarcanalyzer.com",0,51.77.245.91,False,False,"v=DMARC1; p=quarantine; sp=none; rua=mailto:4bb67a13@mxtoolbox.dmarc-report.com,mailto:f578c61671d7302@rep.dmarcanalyzer.com; ruf=mailto:4bb67a13@forensics.dmarc-report.com,mailto:f578c61671d7302@for.dmarcanalyzer.com; fo=1",,none,None,
gdms.cloud,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;pct=25;,,none,None,
alexa.com,quarantine,mailto:report@dmarc.amazon.com,mailto:report@dmarc.amazon.com,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:report@dmarc.amazon.com;ruf=mailto:report@dmarc.amazon.com,,none,None,
shopifycloud.com,quarantine,mailto:dmarc-aggregate@shopify.com,mailto:dmarc-reports@shopify.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=0; fo=1; rua=mailto:dmarc-aggregate@shopify.com; ruf=mailto:dmarc-reports@shopify.com,,none,None,
ezydomain.com,quarantine,mailto:rua.fwd@webnic.cc,mailto:rua.fwd@webnic.cc,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:rua.fwd@webnic.cc; ruf=mailto:rua.fwd@webnic.cc; sp=quarantine; pct=100; adkim=s; aspf=s;fo=1; ri=21600;,,none,None,
trafcfy.com,quarantine,mailto:dmarc_rua@onsecureserver.net,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=r; aspf=r; rua=mailto:dmarc_rua@onsecureserver.net;,,none,None,
expressvpn.com,quarantine,"mailto:re+jwljp6xhmy8@dmarc.postmarkapp.com,mailto:postmaster@expressvpn.com",None,0,51.77.245.91,False,False,"v=DMARC1; p=quarantine; rua=mailto:re+jwljp6xhmy8@dmarc.postmarkapp.com,mailto:postmaster@expressvpn.com;",,none,None,
zalan.do,quarantine,mailto:dmarc_reports@zalando.com,mailto:dmarc_auth@zalando.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_reports@zalando.com; ruf=mailto:dmarc_auth@zalando.com,,none,None,
anticheatexpert.com,quarantine,mailto:smartlink_dmarc_report@proximabeta.com,mailto:smartlink_dmarc_report@proximabeta.com,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;fo=1;ruf=mailto:smartlink_dmarc_report@proximabeta.com;rua=mailto:smartlink_dmarc_report@proximabeta.com,,none,None,
allthefallen.moe,quarantine,mailto:admin@allthefallen.moe,mailto:admin@allthefallen.moe,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:admin@allthefallen.moe; ruf=mailto:admin@allthefallen.moe; fo=1; pct=10,,none,None,
vwapps.io,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;pct=100;fo=1,,none,None,
bunkr.cr,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=100,,none,None,
hanime.tv,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine,,none,None,
sanofi-synthelabo.com,quarantine,mailto:093b247be21b620@rep.dmarcanalyzer.com,mailto:093b247be21b620@for.dmarcanalyzer.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:093b247be21b620@rep.dmarcanalyzer.com; ruf=mailto:093b247be21b620@for.dmarcanalyzer.com; fo=1;,,none,None,
univision.com,quarantine,mailto:dnsadmin@us.univision.com,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;sp=none;pct=100;rua=mailto:dnsadmin@us.univision.com;ri=86400;aspf=r;adkim=r;fo=1;,,none,None,
cnolnic.net,quarantine,mailto:dmarc_report@chinaemail.cn,mailto:dmarc@chinaemail.cn,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; ruf=mailto:dmarc@chinaemail.cn; rua=mailto:dmarc_report@chinaemail.cn,,none,None,
gismeteo.kz,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine;,,none,None,
gismeteo.by,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine;,,none,None,
etoland.co.kr,quarantine,mailto:etoland@etoland.co.kr,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:etoland@etoland.co.kr,,none,None,
gays-cruising.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=10,,none,None,
arabsex1.com,quarantine,mailto:admin@admin.arabsex1.com,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;rua=mailto:admin@admin.arabsex1.com,,none,None,
omappapi.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=100; ri=86400 sp=none; aspf=r;,,none,None,
shopsy.in,quarantine,mailto:dmarc-alert@flipkart.com,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc-alert@flipkart.com; pct=100,,none,None,
alpha-hen.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=s; aspf=s,,none,None,
shopifyapps.com,quarantine,mailto:dmarc-aggregate@shopify.com,mailto:dmarc-reports@shopify.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=0; fo=1; rua=mailto:dmarc-aggregate@shopify.com; ruf=mailto:dmarc-reports@shopify.com,,none,None,
tekta.ru,quarantine,mailto:admin@tekta.ru,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:admin@tekta.ru,,none,None,
dwqeggeqa.com,quarantine,mailto:dmarc_rua@onsecureserver.net,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=r; aspf=r; rua=mailto:dmarc_rua@onsecureserver.net;,,none,None,
newdreamapp.online,quarantine,mailto:dmarc_rua@onsecureserver.net,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=r; aspf=r; rua=mailto:dmarc_rua@onsecureserver.net;,,none,None,
presscustomizr.com,quarantine,mailto:dmarc_rua@onsecureserver.net,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=r; aspf=r; rua=mailto:dmarc_rua@onsecureserver.net;,,none,None,
mdstrm.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine;,,none,None,
uscc.net,quarantine,mailto:dmarc_agg@vali.email,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email,,none,None,
bitmen.ru,quarantine,mailto:admin@bitmen.ru,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:admin@bitmen.ru,v=spf1amxip4:185.173.177.53ip4:194.150.235.19~all,none,None,
protectmyapp.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine;,,none,None,
tresensa.com,quarantine,mailto:dmarc@tresensa.com,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:dmarc@tresensa.com,,none,None,
51cto.com,quarantine,mailto:dmarc_report@qiye.163.com,mailto:dmarc@qiye.163.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; fo=1; ruf=mailto:dmarc@qiye.163.com; rua=mailto:dmarc_report@qiye.163.com,,none,None,
mlbinfra.com,quarantine,mailto:dmarc_agg@vali.email,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_agg@vali.email;,,none,None,
moveworks.io,quarantine,mailto:dmarc_agg@vali.email,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email,,none,None,
