Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
mellebonne.de,,None,None,0,51.77.245.91,False,False,,,temperror,None,
alexisdojo.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
amios.fr,,None,None,0,51.77.245.91,False,False,,,temperror,None,
damilok.xyz,,None,None,0,51.77.245.91,False,False,,,temperror,None,
rajabandotsuper1.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
rajabandotsuper2.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
codeproject.com,none,mailto:dmarc@codeproject.com,None,4,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@codeproject.com; sp=none; adkim=r; aspf=r,v=spf1 ip4:76.74.234.204 ip4:76.74.234.192/27 ip4:207.219.70.54 ip4:207.219.70.1/24 a:mail.maillist.codeproject.com a:mail.codeproject.com a:lakequincy.com include:spf.protection.outlook.com ~all,temperror,None,
op-lab.fi,,None,None,0,51.77.245.91,False,False,,,temperror,None,
metacafe.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
mehrnews.com,,None,None,0,51.77.245.91,False,False,,v=spf1 +a +mx +a:mail.ws174.dnslake.com -a,temperror,None,
name-servers.ch,,None,None,0,51.77.245.91,False,False,,,temperror,None,
storify.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
marketplace.org,none,mailto:dmarc@review.uriports.com,mailto:dmarc@review.uriports.com,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@review.uriports.com; ruf=mailto:dmarc@review.uriports.com; fo=1:d:s,v=spf1 ip4:192.203.201.30 include:www.elabs7.com include:spf.protection.outlook.com include:_spf.salesforce.com include:_spf.ultipro.com -all,temperror,www.elabs7.com,
video-src.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
blogtalkradio.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
packet8.net,none,mailto:rua-reports@8x8.com,mailto:ruf-reports@8x8.com,4,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:rua-reports@8x8.com; ruf=mailto:ruf-reports@8x8.com; adkim=r; aspf=r;,v=spf1 exists:%{i}._spf.packet8.net include:_spf.google.com ~all,temperror,None,
openbittorrent.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
megaupload.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
netdna-cdn.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
splice.com,none,mailto:braze-marketing-alerts@splice.com,None,10,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:braze-marketing-alerts@splice.com,v=spf1 include:servers.mcsv.net include:_spf.google.com include:datadrivenemail.com include:mail.zendesk.com include:servers.mcsv.net include:spf.braintreegateway.com include:spf.mandrillapp.com include:47313301.spf07.hubspotemail.net ~all,temperror,datadrivenemail.com,
dtvcdn.com,,None,None,0,51.77.245.91,False,False,,,temperror,None,
pkb.ru,,None,None,0,51.77.245.91,False,False,,,temperror,None,
