Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
ebay.co.uk,reject,mailto:ebay@rua.agari.com,mailto:ebay@ruf.agari.com,11,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:ebay@rua.agari.com; ruf=mailto:ebay@ruf.agari.com; fo=1; rf=afrf; pct=100,v=spf1 include:p._spf.ebay.com include:c._spf.ebay.com ip4:66.135.222.1/32 include:em6952.ebay.co.uk include:eu.khoros-mail.com ~all,permerror,None,
typeform.com,reject,"mailto:reports@dmarc-report.typeform.com,mailto:typeformdmarc-t@dmarc.report-uri.com",None,11,51.77.245.91,True,False,"v=DMARC1; p=reject; sp=reject; fo=1; rua=mailto:reports@dmarc-report.typeform.com,mailto:typeformdmarc-t@dmarc.report-uri.com;",v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org include:sendgrid.net ip4:136.143.188.0/24 ip4:135.84.80.0/24 ip4:135.84.82.0/24 ip4:117.20.43.11/32 ip4:136.143.184.0/24 ip4:13.108.0.0/14 ip4:66.231.80.0/20 ip4:68.232.192.0/20 ip4:96.43.144.0/20 ip4:128.17.0.0/16 ip4:128.245.0.0/16 ip4:136.146.0.0/15 ip4:198.245.80.0/20 ip4:199.122.120.0/21 ip4:204.14.232.0/21 ip4:34.226.36.48/28 ip4:34.211.108.32/28 ip4:13.58.135.64/28 ip4:13.56.32.176/28 ip4:35.182.14.32/28 ip4:52.60.248.0/22 ip4:52.60.252.0/22 ip4:3.98.2.135/32 ip4:3.98.8.160/32 ip4:3.97.226.192/32 ip4:13.210.4.0/22 ip4:13.210.8.0/22 ip4:13.210.180.120/32 ip4:13.238.98.67/32 ip4:54.252.37.181/32 ip4:3.6.203.25/32 ip4:13.127.212.138/32 ip4:15.206.226.165/32 ip4:15.207.181.18/32 ip4:15.207.182.186/32 ip4:65.0.79.252/32 ip4:3.225.240.254/32 ip4:18.204.28.162/32 ip4:18.214.12.209/32 ip4:34.202.86.120/32 ip4:34.204.111.166/32 ip4:52.44.156.44/32 ip4:44.233.69.21/32 ip4:44.237.79.66/32 ip4:52.36.20.11/32 ip4:35.80.213.208/32 ip4:35.161.141.162/32 ip4:44.234.249.148/32 ip4:85.222.128.0/19 ip4:159.92.128.0/17 ip4:160.8.0.0/16 ip4:161.71.0.0/17 ip4:163.76.128.0/17 ip4:163.79.128.0/17 ip4:185.79.140.0/22 ip4:34.253.190.64/28 ip4:35.158.127.48/28 ip4:35.176.92.16/28 ip4:13.36.84.96/28 ip4:13.50.68.64/28 ip4:13.37.59.29/32 ip4:15.236.110.244/32 ip4:15.236.160.173/32 ip4:101.53.160.0/19 ip4:104.161.128.0/17 ip4:161.32.64.0/18 ip4:161.32.128.0/17 ip4:161.71.128.0/17 ip4:182.50.76.0/22 ip4:202.129.242.0/23 ip4:13.113.196.48/28 ip4:13.228.64.80/28 ip4:13.124.145.0/28 ip4:13.126.23.64/28 ip4:13.210.3.208/28 ip4:13.215.171.240/28 ip4:35.73.89.117/32 ip4:18.181.43.11/32 ip4:54.95.206.252/32 ip4:54.254.118.123/32 ip4:13.251.9.241/32 ip4:13.250.175.171/32 ip4:54.233.205.0/28 ip4:177.71.229.247/32 ip4:18.228.66.156/32 ip4:18.228.207.180/32 ip4:54.89.46.80/32 ip4:18.208.102.98/32 ip4:35.170.128.37/32 ip4:34.252.232.69/32 ip4:52.212.177.196/32 -all,permerror,None,
smartthings.com,reject,mailto:dmarc_rua@smartthings.com,mailto:dmarc_ruf@smartthings.com,11,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@smartthings.com; ruf=mailto:dmarc_ruf@smartthings.com; ri=86400,v=spf1 include:_spf.google.com include:mail.zendesk.com include:_spf.atlassian.net include:servers.mcsv.net include:spf.mandrillapp.com include:stspg-customer.com include:_spf.salesforce.com ~all,permerror,None,
seedtag.com,reject,None,None,13,51.77.245.91,True,False,v=DMARC1; p=reject;,v=spf1 include:_spf.google.com include:mailgun.org include:servers.mcsv.net include:_spf.salesforce.com include:amazonses.com include:19567840.spf04.hubspotemail.net ~all,permerror,None,
pandora.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,1,51.77.245.91,True,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,permerror,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
ouest-france.fr,reject,mailto:dmarc@ouest-france.fr,None,11,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; rua=mailto:dmarc@ouest-france.fr,v=spf1 include:de._netblocks.mimecast.com include:spf.protection.outlook.com include:sendgrid.net include:spf.mailjet.com include:spf.sendinblue.com include:aspmx.pardot.com include:_spf.atlassian.net redirect=%{i}.spf-sipaof.fr,permerror,None,
idnes.cz,reject,"mailto:173a1ba4@mxtoolbox.dmarc-report.com,mailto:pi1rqn5o@ag.dmarcian-eu.com,mailto:dmarc-rua@mailkit.com,mailto:dmarc+666344@smartemailing.cz",mailto:173a1ba4@forensics.dmarc-report.com,11,51.77.245.91,True,False,"v=DMARC1; p=reject; rua=mailto:173a1ba4@mxtoolbox.dmarc-report.com,mailto:pi1rqn5o@ag.dmarcian-eu.com,mailto:dmarc-rua@mailkit.com,mailto:dmarc+666344@smartemailing.cz; ruf=mailto:173a1ba4@forensics.dmarc-report.com; pct=10",v=spf1 include:_spf.xqueue.com include:spf.mafra.cz ip4:195.146.144.22 ip4:195.146.144.24 ip4:185.63.156.22 ip4:185.63.156.24 include:spf.smartemailing.cz -all,permerror,None,
moengage.com,reject,mailto:dmarc@moengage.com,mailto:dmarc@moengage.com,21,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; pct=100; rua=mailto:dmarc@moengage.com; ruf=mailto:dmarc@moengage.com; fo=1,v=spf1 include:_spf.google.com include:servers.mcsv.net  include:spf.mandrillapp.com include:mail.zendesk.com include:email.freshservice.com include:zoho.in include:2369873.spf07.hubspotemail.net include:transmail.net.in ~all,permerror,None,
namu.wiki,reject,None,None,12,51.77.245.91,True,False,v=DMARC1; p=reject; adkim=s; aspf=s;,v=spf1 include:_spf.google.com include:email.freshdesk.com include:amazonses.com include:nnmx.namu.net -all,permerror,None,
bookmyshow.com,reject,mailto:d4807247e33f260@rep.dmarcanalyzer.com,mailto:d4807247e33f260@for.dmarcanalyzer.com,5,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:d4807247e33f260@rep.dmarcanalyzer.com; ruf=mailto:d4807247e33f260@for.dmarcanalyzer.com; pct=100; sp=reject; adkim=s; aspf=s; fo=1;,v=spf1 include:_spf.google.com include:amazonses.com include:servers.mcsv.net ~all,permerror,None,
fapello.com,reject,mailto:nudodmca@gmail.com,None,4,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; adkim=s; aspf=s; rua=mailto:nudodmca@gmail.com,v=spf1 a mx include:spf.smtp.bz ~all,permerror,None,
chordtela.com,reject,None,None,3,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100,v=spf1 ip4:203.161.184.87 a mx ip4:203.161.184.44 include:idweb.host ~all,permerror,None,
arca.live,reject,None,None,12,51.77.245.91,True,False,v=DMARC1; p=reject; adkim=s; aspf=s;,v=spf1 include:_spf.google.com include:email.freshdesk.com include:amazonses.com include:nnmx.namu.net -all,permerror,None,
xxxhindi.to,reject,mailto:827cf09b75d8483380339e32db443121@dmarc-reports.cloudflare.net,None,1,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; adkim=s; aspf=s; rua=mailto:827cf09b75d8483380339e32db443121@dmarc-reports.cloudflare.net;,v=spf1 include:_spf.mx.cloudflare.net ~all,permerror,None,
datadome.co,reject,mailto:re+c9d791dbbf6d@inbound.dmarcdigests.com,None,14,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; rua=mailto:re+c9d791dbbf6d@inbound.dmarcdigests.com,v=spf1 include:mailgun.org include:_spf.google.com include:sendgrid.net include:spf.zoho.com include:transmail.net include:zcsend.net include:mail.zendesk.com ip4:52.19.83.148 ip4:3.248.11.98 ip4:108.128.13.10 -all,permerror,None,
elsevier.com,reject,"mailto:reed-elsevier@rua.agari.com,mailto:dmarc-a@elsevier.com",mailto:reed-elsevier@ruf.agari.com,2,51.77.245.91,True,False,"v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:reed-elsevier@rua.agari.com,mailto:dmarc-a@elsevier.com; ruf=mailto:reed-elsevier@ruf.agari.com",v=spf1 exists:%{i}._i.%{d}._d.espf.agari-dns.net include:%{d}.33.spf-protect.agari-dns.net ~all,permerror,%{d}.33.spf-protect.agari-dns.net,
simpli.fi,reject,mailto:6102ff849e35a@ag.dmarcly.com,mailto:6102ff849e35a@fo.dmarcly.com,11,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:6102ff849e35a@ag.dmarcly.com; ruf=mailto:6102ff849e35a@fo.dmarcly.com; sp=none; fo=0:1:d:s;,v=spf1 include:_u.simpli.fi._spf.dmarcla.com include:mail.zendesk.com  ~all,permerror,None,
iponweb.net,reject,mailto:iit.ops.notifications.atp-dmarc@criteo.com,mailto:iit.ops.notifications.atp-dmarc@criteo.com,11,51.77.245.91,True,False,v=DMARC1; p=reject; sp=quarantine; fo=1; rua=mailto:iit.ops.notifications.atp-dmarc@criteo.com; ruf=mailto:iit.ops.notifications.atp-dmarc@criteo.com,v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:mxsspf.sendpulse.com include:mailer.iponweb.net include:jira.iponweb.net ~all,permerror,None,
tenable.com,reject,mailto:0ec3895c2f37034@rep.dmarcanalyzer.com,mailto:0ec3895c2f37034@for.dmarcanalyzer.com,1,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:0ec3895c2f37034@rep.dmarcanalyzer.com; ruf=mailto:0ec3895c2f37034@for.dmarcanalyzer.com; fo=1;,v=spf1 redirect=1mz2szrz._spf._d.mim.ec,permerror,None,
engadget.com,reject,mailto:d@rua.agari.com,mailto:d@ruf.agari.com,12,51.77.245.91,True,True,v=DMARC1; p=reject; pct=100; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com;,v=spf1 a mx include:_spf.google.com ptr:aol.com include:aspmx.sailthru.com  include:mktomail.com include:_ipspf.yahoo.com ip4:148.163.135.35/32 ip4:148.163.139.55/32 ~all,permerror,None,
amocrm.ru,reject,mailto:dmarc@team.amocrm.com,None,12,51.77.245.91,True,False,v=DMARC1; p=reject; sp=none; pct=100; ri=86400; rua=mailto:dmarc@team.amocrm.com,v=spf1 +mx include:spf001.amocrm.ru include:spf001.kommo.com include:spf.mandrillapp.com include:spf.unisender.com include:_spf.google.com include:_spf-ipv4.yandex.ru include:_spf-ipv6.yandex.ru include:servers.mcsv.net include:mail.site24x7.eu ~all,permerror,_spf-ipv4.yandex.ru,
redislabs.com,reject,mailto:fef519a7@mxtoolbox.dmarc-report.com,None,11,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100; fo=1; rua=mailto:fef519a7@mxtoolbox.dmarc-report.com;,v=spf1 include:us._netblocks.mimecast.com include:mktomail.com include:_spf.google.com include:sendgrid.net include:stspg-customer.com include:mail.zendesk.com include:spf.mandrillapp.com include:spf.eventsforce.net -all,permerror,None,
addthis.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,13,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1,v=spf1 a mx include:_netblocks.addthis.com include:spf.dynect.net include:aspmx.pardot.com include:_netblocks.eloqua.com include:oracleemaildelivery.com ~all,permerror,None,
oculus.com,reject,mailto:a@dmarc.facebookmail.com,None,11,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:a@dmarc.facebookmail.com; pct=100,v=spf1 include:_spf.google.com include:spf-00082601.pphosted.com include:spf.protection.outlook.com include:mail.zendesk.com include:app-spf.arenasolutions.com include:_spf.facebook.com include:servers.mcsv.net include:spf.mandrillapp.com include:mktomail.com ip4:163.114.130.16 ip6:2620:10d:c091:400::8:1 ip4:163.114.132.120 ip6:2620:10d:c090:450::120 ip4:163.114.134.16 ip6:2620:10d:c09b:400::8:1 ip4:163.114.135.16 ip6:2620:10d:c09c:400::8:1 -all,permerror,None,
hhs.gov,reject,"mailto:8idhoybh@ag.us.dmarcian.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:8idhoybh@fr.us.dmarcian.com,13,51.77.245.91,True,False,"v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:8idhoybh@ag.us.dmarcian.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:8idhoybh@fr.us.dmarcian.com;",v=spf1 ip4:52.2.163.127 ip4:128.121.42.218 ip4:158.70.152.0/24 ip4:69.31.168.128/29 ip4:158.72.152.0/24 ip4:149.96.3.26 ip4:149.96.4.26 ip4:149.96.192.2 ip4:63.88.93.251 ip4:158.70.181.107 ip4:96.43.152.64/28 ip4:96.43.152.80 ip4:149.96.193.2 ip4:128.231.90.97 ip4:128.231.90.122 ip4:165.112.13.52 ip4:65.196.93.7 ip4:165.112.13.57 ip4:96.9.124.128/29 ip4:158.72.139.19 ip4:158.70.144.146 ip4:54.175.167.74 ip4:158.70.144.118 ip6:2606:3000:e000:6b::/64 include:spf.mandrillapp.com include:rp.email.oci.oraclegovcloud.com include:spf.protection.outlook.com include:rp.oracleemaildelivery.com include:_spf.salesforce.com include:amazonses.com include:mailgun.org -all,permerror,None,
truecaller.com,reject,mailto:postmaster@truecaller.com,mailto:postmaster@truecaller.com,12,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:postmaster@truecaller.com; ruf=mailto:postmaster@truecaller.com; fo=1,v=spf1 ip4:213.180.71.108/32 ip4:35.200.160.89 ip4:149.72.214.120/32 include:_spf.google.com include:sendgrid.net include:email.freshdesk.com include:transmail.net.in ~all,permerror,None,
ndtv.com,reject,mailto:azad@ndtv.com,mailto:azad@ndtv.com,6,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100; rua=mailto:azad@ndtv.com; ruf=mailto:azad@ndtv.com; fo=1,v=spf1 a mx a:hybrid1.archana.ndtv.com a:hybrid2.archana.ndtv.com ip4:103.55.184.21 ip4:103.55.184.7 ip4:125.16.62.60 ip4:119.82.66.204 ip4:119.82.66.195 ip4:103.55.184.31 ip4:103.55.184.32 ip4:103.55.184.17 ip4:52.76.29.250 ip4:34.195.198.230 ip4:34.232.11.107 ip4:52.76.21.119 ip4:35.173.200.110 ip4:13.251.176.31 ip4:34.204.209.58 ip4:13.251.176.31 ip4:3.7.173.117 ip4:103.55.186.7 ip4:3.7.84.82 ip4:207.127.107.194 ip4:207.127.107.195 include:spf.protection.outlook.com exists:%{i}.spf.691.ap.iphmx.com ~all,permerror,None,
prezi.com,reject,"mailto:2jedph1x@ag.dmarcian.com,mailto:dmarc-reports+rua@prezi.com","mailto:2jedph1x@fr.dmarcian.com,mailto:dmarc-reports+ruf@prezi.com",11,51.77.245.91,True,False,"v=DMARC1; p=reject; sp=reject; fo=1; rua=mailto:2jedph1x@ag.dmarcian.com,mailto:dmarc-reports+rua@prezi.com; ruf=mailto:2jedph1x@fr.dmarcian.com,mailto:dmarc-reports+ruf@prezi.com",v=spf1 ip4:82.150.225.79/32 ip4:52.38.191.241 mx include:_spf.google.com include:et._spf.pardot.com include:mailgun.org include:20307117.spf08.hubspotemail.net ~all,permerror,None,
ey.com,reject,mailto:ey@rua.agari.com,mailto:ey@ruf.agari.com,3,51.77.245.91,True,False,v=DMARC1; p=reject; sp=none; fo=1; pct=100; ri=3600; rua=mailto:ey@rua.agari.com; ruf=mailto:ey@ruf.agari.com,v=spf1 include:spf.protection.outlook.com exists:%{i}._i.%{d}._d.espf.agari-dns.net include:%{d}.da.spf-protect.agari-dns.net -all,permerror,%{d}.da.spf-protect.agari-dns.net,
liveintent.com,reject,mailto:7a7c8fff@mxtoolbox.dmarc-report.com,mailto:7a7c8fff@forensics.dmarc-report.com,14,51.77.245.91,True,False,v=DMARC1; p=reject; rua=mailto:7a7c8fff@mxtoolbox.dmarc-report.com; ruf=mailto:7a7c8fff@forensics.dmarc-report.com;,v=spf1 include:spfa.cpmails.com include:spf.protection.outlook.com ip4:54.235.254.26 include:_spf.google.com include:_spf.salesforce.com include:spf.mandrillapp.com include:u1210798.wl.sendgrid.net include:mktomail.com include:amazonses.com include:sendgrid.net include:43636423.spf08.hubspotemail.net -all,permerror,None,
about.me,reject,None,None,11,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; adkim=s; aspf=s;,v=spf1 a mx ip4:204.29.186.0/23 include:_spf.google.com include:mail.zendesk.com include:mailgun.org ~all,permerror,None,
evergage.com,reject,mailto:dmarc-reports@evergage.com,None,21,51.77.245.91,True,False,v=DMARC1; p=reject; sp=reject; rua=mailto:dmarc-reports@evergage.com,v=spf1 include:spf1.evergage.com include:spf2.evergage.com include:aspmx.pardot.com ~all,permerror,None,
strato.de,reject,mailto:strato_de@dmarc-reports.strato.de,mailto:processed@strato-dmarc.de,9,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100; adkim=r; rua=mailto:strato_de@dmarc-reports.strato.de; ruf=mailto:processed@strato-dmarc.de,v=spf1 a:ap4-p00-ob.smtp.rzone.de a:ap4-p02-ob.smtp.rzone.de a:ap4-p03-ob.smtp.rzone.de a:ap6-p00-ob.smtp.rzone.de a:ap6-p02-ob.smtp.rzone.de a:ap6-p03-ob.smtp.rzone.de include:_spf.google.com ~all,permerror,None,
fcc.gov,reject,"mailto:reports@dmarc.cyber.dhs.gov,mailto:postmaster@fcc.gov,mailto:dmarc_rua@fcc.gov",mailto:dmarc_ruf@fcc.gov,3,51.77.245.91,True,False,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:postmaster@fcc.gov,mailto:dmarc_rua@fcc.gov; ruf=mailto:dmarc_ruf@fcc.gov",v=spf1 ip4:192.104.54.97 ip4:192.104.54.91 ip4:192.133.125.38 ip4:192.133.125.39 ip4:192.104.54.93 ip4:149.96.193.2 ip4:149.96.192.2 include:mail.zendesk.com include:spf-0024ed01.pphosted.com include:spf.protection.outlook.com -all,permerror,spf-0024ed01.pphosted.com,
platinumai.net,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,1,51.77.245.91,True,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,permerror,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
treasury.gov,reject,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,1,51.77.245.91,False,False,"v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com",v=spf1 redirect=_spfnew.treasury.gov,permerror,None,
pphosted.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,9,51.77.245.91,True,False,v=DMARC1; p=reject; sp=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ip4:208.84.66.28 a mx a:support1.proofpoint.com include:mktomail.com include:spf-00148501.pphosted.com include:_spf.salesforce.com include:spf-00148503.pphosted.com ~all,permerror,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
grindr.com,reject,"mailto:easy680080@easydmarc.com,mailto:dmarc@grindr.com",mailto:dmarc@grindr.com,13,51.77.245.91,True,False,"v=DMARC1;p=reject;sp=reject;pct=100;rua=mailto:easy680080@easydmarc.com,mailto:dmarc@grindr.com;ruf=mailto:dmarc@grindr.com;fo=1",v=spf1 include:_spf.google.com include:mail.zendesk.com include:mg-spf.greenhouse.io include:_spf.salesforce.com  include:mailgun.org include:stspg-customer.com ~all,permerror,None,
chase.com,reject,mailto:d@rua.agari.com,mailto:d@ruf.agari.com,4,51.77.245.91,True,False,v=DMARC1; p=reject; pct=100; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com;,v=spf1 include:tpo.chase.com exists:%{i}.spf.chase.com exists:%{i}.spf.hc4673-96.iphmx.com exists:%{i}.spf.hc4698-8.iphmx.com -all,permerror,None,
houzz.com,reject,mailto:dmarc@houzz.com,None,11,51.77.245.91,True,False,v=DMARC1;p=reject;pct=100;rua=mailto:dmarc@houzz.com,v=spf1 include:spf.houzz.com include:_spf.google.com include:servers.mcsv.net include:spf-zuora.houzz.com include:mailgun.org -all,permerror,None,
zapier.com,reject,"mailto:re+imuzho2gzgl@dmarc.postmarkapp.com,mailto:dmarc_agg@dmarc.everest.email",mailto:dmarc_fr@dmarc.everest.email,11,51.77.245.91,True,False,"v=DMARC1; p=reject; pct=100; rua=mailto:re+imuzho2gzgl@dmarc.postmarkapp.com,mailto:dmarc_agg@dmarc.everest.email; ruf=mailto:dmarc_fr@dmarc.everest.email; sp=reject; aspf=r; adkim=r;",v=spf1 include:_spf.google.com include:mailgun.org include:7462085.spf03.hubspotemail.net include:mail.zendesk.com include:_spf.qualtrics.com -all,permerror,None,
rusprofile.ru,reject,None,None,11,51.77.245.91,True,False,v=DMARC1; p=reject,v=spf1 include:spf.postbox.yandexcloud.net include:spf.sendsay.ru include:_spf.amocrmmail.com include:_spf.google.com include:mxsspf.sendpulse.com mx:teamslc.net ~all,permerror,None,
